CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  28       24      8          0          0  -5   5     0
  28       26      8          0          0  -6   5     2
  28       28      8          0          0  -6   4     0
  28       30      8          0          0  -5   3     0
  28       32      8          0          0  -6   3     0
  28       34      8          0          0  -7   3     3
  28       36      8          0          0  -1   1     0
  28       38      8          0          0  -2   2     0
  28       40      8          0          0  -3   2     0
  28       42      8          0          0  -3   3     0
  28       44      8          0          0   0   1     0
  28       46      8          0          0  -1   4     0
  28       48      8          0          0   0   4     0
  28       50      8          0          0   0   5     0
  28       52      8          0          0  -1   3     0
  28       54      8          0          0  -1   2     0
  28       56      8          0          0  -2   3     0
  28       58      8          0          0  -2   5     0
  28       60      8          0          0  -1   6     2
  28       62      8          0          0  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  29        0      9          1          0   2   3     0
  29        2      9          1          0   2   2     0
  29        4      9          1          0   1   3     0
  29        6      9          1          0   2   4     0
  29        8      9          1          0   0   3     0
  29       10      9          1          0   1   5     2
  29       12      9          1          0   1   4     0
  29       14      9          1          0   0   2     0
  29       16      9          1          0   1   2     0
  29       18      9          1          0   1   1     0
  29       20      9          1          0   2   1     0
  29       22      9          1          0   2   0     0
  29       24      9          1          0   1   0     0
  29       26      9          1          0   2  -1     4
  29       28      9          1          0   3  -1     0
  29       30      9          1          0   4  -2     0
  29       32      9          1          0   5  -2     0
  29       34      9          1          0   4  -1     0
  29       36      9          1          0   5  -1     0
  29       38      9          1          0   4   0     0
  29       40      9          1          0   3   0     0
  29       42      9          1          0   3   1     0
  29       44      9          1          0   6  -3     0
  29       46      9          1          0   3   4     3
  29       48      9          1          0   6  -2     0
  29       50      9          1          0   6  -1     2
  29       52      9          1          0   5   0     0
  29       54      9          1          0   4   1     0
  29       56      9          1          0   5   1     2
  29       58      9          1          0   3   3     0
  29       60      9          1          0   3   2     0
  29       62      9          1          0   4   2     0
  30        0      9          1          0   3  -5     0
  30        2      9          1          0   4  -6     0
  30        4      9          1          0   3  -6     0
  30        6      9          1          0   4  -5     0
  30        8      9          1          0   5  -5     0
  30       10      9          1          0   5  -6     2
  30       12      9          1          0   6  -5     2
  30       14      9          1          0   4  -4     0
  30       16      9          1          0   3  -4     0
  30       18      9          1          0   3  -3     0
  30       20      9          1          0   7  -4     3
  30       22      9          1          0   6  -4     0
  30       24      9          1          0   5  -4     0
  30       26      9          1          0   4  -3     0
  30       28      9          1          0   5  -3     0
  30       30      9          1          0   3  -2     0
  30       32      9          1          0   2  -2     0
  30       34      9          1          0   1  -1     0
  30       36      9          1          0   0  -1     0
  30       38      9          1          0   1  -2     0
  30       40      9          1          0   0  -4     0
  30       42      9          1          0   0  -3     0
  30       44      9          1          0   1  -4     0
  30       46      9          1          0   0  -5     0
  30       48      9          1          0   1  -6     2
  30       50      9          1          0   1  -5     0
  30       52      9          1          0   1  -3     0
  30       54      9          1          0   2  -3     0
  30       56      9          1          0   2  -4     0
  30       58      9          1          0   2  -5     0
  30       60      9          1          0   3  -7     3
  30       62      9          1          0   2  -6     0
  31        0      9          1          0  -3  -1     0
  31        2      9          1          0  -2  -2     0
  31        4      9          1          0  -3  -2     0
  31        6      9          1          0  -4  -2     0
  31        8      9          1          0  -1  -4     0
  31       10      9          1          0  -3  -3     0
  31       12      9          1          0  -4  -3     3
  31       14      9          1          0  -2  -4     0
  31       16      9          1          0  -1  -5     2
  31       18      9          1          0  -2  -3     0
  31       20      9          1          0  -1  -3     0
  31       22      9          1          0  -1  -2     0
  31       24      9          1          0  -2  -1     0
  31       26      9          1          0  -1  -1     0
  31       28      9          1          0   0  -2     0
  31       30      9          1          0  -3   0     0
  31       32      9          1          0  -3   1     0
  31       34      9          1          0  -2   0     0
  31       36      9          1          0   0   0     0
  31       38      9          1          0  -1   0     0
  31       40      9          1          0  -2   1     0
  31       42      9          1          0  -4   2     1
  31       44      9          1          0  -4   2     4
  31       46      9          1          0  -4   1     0
  31       48      9          1          0  -5   2     0
  31       50      9          1          0  -6   2     0
  31       52      9          1          0  -5   1     2
  31       54      9          1          0  -6   1     0
  31       56      9          1          0  -4  -1     0
  31       58      9          1          0  -4   0     0
  31       60      9          1          0  -5   0     0
  31       62      9          1          0  -5  -1     2
  32        0      9          1          0  -2   4     0
  32        2      9          1          0  -3   4     0
  32        4      9          1          0  -3   5     0
  32        6      9          1          0  -4   4     0
  32        8      9          1          0  -3   6     0
  32       10      9          1          0  -4   3     0
  32       12      9          1          0  -5   4     0
  32       14      9          1          0  -2   6     0
  32       16      9          1          0  -3   7     3
  32       18      9          1          0  -4   6     0
  32       20      9          1          0  -4   5     0
  32       22      9          1          0  -5   6     2
  32       24      9          1          0  -5   5     0
  32       26      9          1          0  -6   5     2
  32       28      9          1          0  -6   4     0
  32       30      9          1          0  -5   3     0
  32       32      9          1          0  -6   3     0
  32       34      9          1          0  -7   3     3
  32       36      9          1          0  -1   1     0
  32       38      9          1          0  -2   2     0
  32       40      9          1          0  -3   2     0
  32       42      9          1          0  -3   3     0
  32       44      9          1          0   0   1     0
  32       46      9          1          0  -1   4     0
  32       48      9          1          0   0   4     0
  32       50      9          1          0   0   5     0
  32       52      9          1          0  -1   3     0
  32       54      9          1          0  -1   2     0
  32       56      9          1          0  -2   3     0
  32       58      9          1          0  -2   5     0
  32       60      9          1          0  -1   6     2
  32       62      9          1          0  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  33        0      9          0         -1   2   3     0
  33        2      9          0         -1   2   2     0
  33        4      9          0         -1   1   3     0
  33        6      9          0         -1   2   4     0
  33        8      9          0         -1   0   3     0
  33       10      9          0         -1   1   5     2
  33       12      9          0         -1   1   4     0
  33       14      9          0         -1   0   2     0
  33       16      9          0         -1   1   2     0
  33       18      9          0         -1   1   1     0
  33       20      9          0         -1   2   1     0
  33       22      9          0         -1   2   0     0
  33       24      9          0         -1   1   0     0
  33       26      9          0         -1   2  -1     4
  33       28      9          0         -1   3  -1     0
  33       30      9          0         -1   4  -2     0
  33       32      9          0         -1   5  -2     0
  33       34      9          0         -1   4  -1     0
  33       36      9          0         -1   5  -1     0
  33       38      9          0         -1   4   0     0
  33       40      9          0         -1   3   0     0
  33       42      9          0         -1   3   1     0
  33       44      9          0         -1   6  -3     0
  33       46      9          0         -1   3   4     3
  33       48      9          0         -1   6  -2     0
  33       50      9          0         -1   6  -1     2
  33       52      9          0         -1   5   0     0
  33       54      9          0         -1   4   1     0
  33       56      9          0         -1   5   1     2
  33       58      9          0         -1   3   3     0
  33       60      9          0         -1   3   2     0
  33       62      9          0         -1   4   2     0
  34        0      9          0         -1   3  -5     0
  34        2      9          0         -1   4  -6     0
  34        4      9          0         -1   3  -6     0
  34        6      9          0         -1   4  -5     0
  34        8      9          0         -1   5  -5     0
  34       10      9          0         -1   5  -6     2
  34       12      9          0         -1   6  -5     2
  34       14      9          0         -1   4  -4     0
  34       16      9          0         -1   3  -4     0
  34       18      9          0         -1   3  -3     0
  34       20      9          0         -1   7  -4     3
  34       22      9          0         -1   6  -4     0
  34       24      9          0         -1   5  -4     0
  34       26      9          0         -1   4  -3     0
  34       28      9          0         -1   5  -3     0
  34       30      9          0         -1   3  -2     0
  34       32      9          0         -1   2  -2     0
  34       34      9          0         -1   1  -1     0
  34       36      9          0         -1   0  -1     0
  34       38      9          0         -1   1  -2     0
  34       40      9          0         -1   0  -4     0
  34       42      9          0         -1   0  -3     0
  34       44      9          0         -1   1  -4     0
  34       46      9          0         -1   0  -5     0
  34       48      9          0         -1   1  -6     2
  34       50      9          0         -1   1  -5     0
  34       52      9          0         -1   1  -3     0
  34       54      9          0         -1   2  -3     0
  34       56      9          0         -1   2  -4     0
  34       58      9          0         -1   2  -5     0
  34       60      9          0         -1   3  -7     3
  34       62      9          0         -1   2  -6     0
  35        0      9          0         -1  -3  -1     0
  35        2      9          0         -1  -2  -2     0
  35        4      9          0         -1  -3  -2     0
  35        6      9          0         -1  -4  -2     0
  35        8      9          0         -1  -1  -4     0
  35       10      9          0         -1  -3  -3     0
  35       12      9          0         -1  -4  -3     3
  35       14      9          0         -1  -2  -4     0
  35       16      9          0         -1  -1  -5     2
  35       18      9          0         -1  -2  -3     0
  35       20      9          0         -1  -1  -3     0
  35       22      9          0         -1  -1  -2     0
  35       24      9          0         -1  -2  -1     0
  35       26      9          0         -1  -1  -1     0
  35       28      9          0         -1   0  -2     0
  35       30      9          0         -1  -3   0     0
  35       32      9          0         -1  -3   1     0
  35       34      9          0         -1  -2   0     0
  35       36      9          0         -1   0   0     0
  35       38      9          0         -1  -1   0     0
  35       40      9          0         -1  -2   1     0
  35       42      9          0         -1  -4   2     1
  35       44      9          0         -1  -4   2     4
  35       46      9          0         -1  -4   1     0
  35       48      9          0         -1  -5   2     0
  35       50      9          0         -1  -6   2     0
  35       52      9          0         -1  -5   1     2
  35       54      9          0         -1  -6   1     0
  35       56      9          0         -1  -4  -1     0
  35       58      9          0         -1  -4   0     0
  35       60      9          0         -1  -5   0     0
  35       62      9          0         -1  -5  -1     2
  36        0      9          0         -1  -2   4     0
  36        2      9          0         -1  -3   4     0
  36        4      9          0         -1  -3   5     0
  36        6      9          0         -1  -4   4     0
  36        8      9          0         -1  -3   6     0
  36       10      9          0         -1  -4   3     0
  36       12      9          0         -1  -5   4     0
  36       14      9          0         -1  -2   6     0
  36       16      9          0         -1  -3   7     3
  36       18      9          0         -1  -4   6     0
  36       20      9          0         -1  -4   5     0
  36       22      9          0         -1  -5   6     2
  36       24      9          0         -1  -5   5     0
  36       26      9          0         -1  -6   5     2
  36       28      9          0         -1  -6   4     0
  36       30      9          0         -1  -5   3     0
  36       32      9          0         -1  -6   3     0
  36       34      9          0         -1  -7   3     3
  36       36      9          0         -1  -1   1     0
  36       38      9          0         -1  -2   2     0
  36       40      9          0         -1  -3   2     0
  36       42      9          0         -1  -3   3     0
  36       44      9          0         -1   0   1     0
  36       46      9          0         -1  -1   4     0
  36       48      9          0         -1   0   4     0
  36       50      9          0         -1   0   5     0
  36       52      9          0         -1  -1   3     0
  36       54      9          0         -1  -1   2     0
  36       56      9          0         -1  -2   3     0
  36       58      9          0         -1  -2   5     0
  36       60      9          0         -1  -1   6     2
  36       62      9          0         -1  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  37        0      9          0          1  -2  -3     0
  37        2      9          0          1  -2  -2     0
  37        4      9          0          1  -1  -3     0
  37        6      9          0          1  -2  -4     0
  37        8      9          0          1   0  -3     0
  37       10      9          0          1  -1  -5     2
  37       12      9          0          1  -1  -4     0
  37       14      9          0          1   0  -2     0
  37       16      9          0          1  -1  -2     0
  37       18      9          0          1  -1  -1     0
  37       20      9          0          1  -2  -1     0
  37       22      9          0          1  -2   0     0
  37       24      9          0          1  -1   0     0
  37       26      9          0          1  -2   1     4
  37       28      9          0          1  -3   1     0
  37       30      9          0          1  -4   2     0
  37       32      9          0          1  -5   2     0
  37       34      9          0          1  -4   1     0
  37       36      9          0          1  -5   1     0
  37       38      9          0          1  -4   0     0
  37       40      9          0          1  -3   0     0
  37       42      9          0          1  -3  -1     0
  37       44      9          0          1  -6   3     0
  37       46      9          0          1  -3  -4     3
  37       48      9          0          1  -6   2     0
  37       50      9          0          1  -6   1     2
  37       52      9          0          1  -5   0     0
  37       54      9          0          1  -4  -1     0
  37       56      9          0          1  -5  -1     2
  37       58      9          0          1  -3  -3     0
  37       60      9          0          1  -3  -2     0
  37       62      9          0          1  -4  -2     0
  38        0      9          0          1  -3   5     0
  38        2      9          0          1  -4   6     0
  38        4      9          0          1  -3   6     0
  38        6      9          0          1  -4   5     0
  38        8      9          0          1  -5   5     0
  38       10      9          0          1  -5   6     2
  38       12      9          0          1  -6   5     2
  38       14      9          0          1  -4   4     0
  38       16      9          0          1  -3   4     0
  38       18      9          0          1  -3   3     0
  38       20      9          0          1  -7   4     3
  38       22      9          0          1  -6   4     0
  38       24      9          0          1  -5   4     0
  38       26      9          0          1  -4   3     0
  38       28      9          0          1  -5   3     0
  38       30      9          0          1  -3   2     0
  38       32      9          0          1  -2   2     0
  38       34      9          0          1  -1   1     0
  38       36      9          0          1   0   1     0
  38       38      9          0          1  -1   2     0
  38       40      9          0          1   0   4     0
  38       42      9          0          1   0   3     0
  38       44      9          0          1  -1   4     0
  38       46      9          0          1   0   5     0
  38       48      9          0          1  -1   6     2
  38       50      9          0          1  -1   5     0
  38       52      9          0          1  -1   3     0
  38       54      9          0          1  -2   3     0
  38       56      9          0          1  -2   4     0
  38       58      9          0          1  -2   5     0
  38       60      9          0          1  -3   7     3
  38       62      9          0          1  -2   6     0
  39        0      9          0          1   3   1     0
  39        2      9          0          1   2   2     0
  39        4      9          0          1   3   2     0
  39        6      9          0          1   4   2     0
  39        8      9          0          1   1   4     0
  39       10      9          0          1   3   3     0
  39       12      9          0          1   4   3     3
  39       14      9          0          1   2   4     0
  39       16      9          0          1   1   5     2
  39       18      9          0          1   2   3     0
  39       20      9          0          1   1   3     0
  39       22      9          0          1   1   2     0
  39       24      9          0          1   2   1     0
  39       26      9          0          1   1   1     0
  39       28      9          0          1   0   2     0
  39       30      9          0          1   3   0     0
  39       32      9          0          1   3  -1     0
  39       34      9          0          1   2   0     0
  39       36      9          0          1   0   0     0
  39       38      9          0          1   1   0     0
  39       40      9          0          1   2  -1     0
  39       42      9          0          1   4  -2     1
  39       44      9          0          1   4  -2     4
  39       46      9          0          1   4  -1     0
  39       48      9          0          1   5  -2     0
  39       50      9          0          1   6  -2     0
  39       52      9          0          1   5  -1     2
  39       54      9          0          1   6  -1     0
  39       56      9          0          1   4   1     0
  39       58      9          0          1   4   0     0
  39       60      9          0          1   5   0     0
  39       62      9          0          1   5   1     2
  40        0      9          0          1   2  -4     0
  40        2      9          0          1   3  -4     0
  40        4      9          0          1   3  -5     0
  40        6      9          0          1   4  -4     0
  40        8      9          0          1   3  -6     0
  40       10      9          0          1   4  -3     0
  40       12      9          0          1   5  -4     0
  40       14      9          0          1   2  -6     0
  40       16      9          0          1   3  -7     3
  40       18      9          0          1   4  -6     0
  40       20      9          0          1   4  -5     0
  40       22      9          0          1   5  -6     2
  40       24      9          0          1   5  -5     0
  40       26      9          0          1   6  -5     2
  40       28      9          0          1   6  -4     0
  40       30      9          0          1   5  -3     0
  40       32      9          0          1   6  -3     0
  40       34      9          0          1   7  -3     3
  40       36      9          0          1   1  -1     0
  40       38      9          0          1   2  -2     0
  40       40      9          0          1   3  -2     0
  40       42      9          0          1   3  -3     0
  40       44      9          0          1   0  -1     0
  40       46      9          0          1   1  -4     0
  40       48      9          0          1   0  -4     0
  40       50      9          0          1   0  -5     0
  40       52      9          0          1   1  -3     0
  40       54      9          0          1   1  -2     0
  40       56      9          0          1   2  -3     0
  40       58      9          0          1   2  -5     0
  40       60      9          0          1   1  -6     2
  40       62      9          0          1   1  -5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  41        0      9          1         -1   2   3     0
  41        2      9          1         -1   2   2     0
  41        4      9          1         -1   1   3     0
  41        6      9          1         -1   2   4     0
  41        8      9          1         -1   0   3     0
  41       10      9          1         -1   1   5     2
  41       12      9          1         -1   1   4     0
  41       14      9          1         -1   0   2     0
  41       16      9          1         -1   1   2     0
  41       18      9          1         -1   1   1     0
  41       20      9          1         -1   2   1     0
  41       22      9          1         -1   2   0     0
  41       24      9          1         -1   1   0     0
  41       26      9          1         -1   2  -1     4
  41       28      9          1         -1   3  -1     0
  41       30      9          1         -1   4  -2     0
  41       32      9          1         -1   5  -2     0
  41       34      9          1         -1   4  -1     0
  41       36      9          1         -1   5  -1     0
  41       38      9          1         -1   4   0     0
  41       40      9          1         -1   3   0     0
  41       42      9          1         -1   3   1     0
  41       44      9          1         -1   6  -3     0
  41       46      9          1         -1   3   4     3
  41       48      9          1         -1   6  -2     0
  41       50      9          1         -1   6  -1     2
  41       52      9          1         -1   5   0     0
  41       54      9          1         -1   4   1     0
  41       56      9          1         -1   5   1     2
  41       58      9          1         -1   3   3     0
  41       60      9          1         -1   3   2     0
  41       62      9          1         -1   4   2     0
  42        0      9          1         -1   3  -5     0
  42        2      9          1         -1   4  -6     0
  42        4      9          1         -1   3  -6     0
  42        6      9          1         -1   4  -5     0
  42        8      9          1         -1   5  -5     0
  42       10      9          1         -1   5  -6     2
  42       12      9          1         -1   6  -5     2
  42       14      9          1         -1   4  -4     0
  42       16      9          1         -1   3  -4     0
  42       18      9          1         -1   3  -3     0
  42       20      9          1         -1   7  -4     3
  42       22      9          1         -1   6  -4     0
  42       24      9          1         -1   5  -4     0
  42       26      9          1         -1   4  -3     0
  42       28      9          1         -1   5  -3     0
  42       30      9          1         -1   3  -2     0
  42       32      9          1         -1   2  -2     0
  42       34      9          1         -1   1  -1     0
  42       36      9          1         -1   0  -1     0
  42       38      9          1         -1   1  -2     0
  42       40      9          1         -1   0  -4     0
  42       42      9          1         -1   0  -3     0
  42       44      9          1         -1   1  -4     0
  42       46      9          1         -1   0  -5     0
  42       48      9          1         -1   1  -6     2
  42       50      9          1         -1   1  -5     0
  42       52      9          1         -1   1  -3     0
  42       54      9          1         -1   2  -3     0
  42       56      9          1         -1   2  -4     0
  42       58      9          1         -1   2  -5     0
  42       60      9          1         -1   3  -7     3
  42       62      9          1         -1   2  -6     0
  43        0      9          1         -1  -3  -1     0
  43        2      9          1         -1  -2  -2     0
  43        4      9          1         -1  -3  -2     0
  43        6      9          1         -1  -4  -2     0
  43        8      9          1         -1  -1  -4     0
  43       10      9          1         -1  -3  -3     0
  43       12      9          1         -1  -4  -3     3
  43       14      9          1         -1  -2  -4     0
  43       16      9          1         -1  -1  -5     2
  43       18      9          1         -1  -2  -3     0
  43       20      9          1         -1  -1  -3     0
  43       22      9          1         -1  -1  -2     0
  43       24      9          1         -1  -2  -1     0
  43       26      9          1         -1  -1  -1     0
  43       28      9          1         -1   0  -2     0
  43       30      9          1         -1  -3   0     0
  43       32      9          1         -1  -3   1     0
  43       34      9          1         -1  -2   0     0
  43       36      9          1         -1   0   0     0
  43       38      9          1         -1  -1   0     0
  43       40      9          1         -1  -2   1     0
  43       42      9          1         -1  -4   2     1
  43       44      9          1         -1  -4   2     4
  43       46      9          1         -1  -4   1     0
  43       48      9          1         -1  -5   2     0
  43       50      9          1         -1  -6   2     0
  43       52      9          1         -1  -5   1     2
  43       54      9          1         -1  -6   1     0
  43       56      9          1         -1  -4  -1     0
  43       58      9          1         -1  -4   0     0
  43       60      9          1         -1  -5   0     0
  43       62      9          1         -1  -5  -1     2
  44        0      9          1         -1  -2   4     0
  44        2      9          1         -1  -3   4     0
  44        4      9          1         -1  -3   5     0
  44        6      9          1         -1  -4   4     0
  44        8      9          1         -1  -3   6     0
  44       10      9          1         -1  -4   3     0
  44       12      9          1         -1  -5   4     0
  44       14      9          1         -1  -2   6     0
  44       16      9          1         -1  -3   7     3
  44       18      9          1         -1  -4   6     0
  44       20      9          1         -1  -4   5     0
  44       22      9          1         -1  -5   6     2
  44       24      9          1         -1  -5   5     0
  44       26      9          1         -1  -6   5     2
  44       28      9          1         -1  -6   4     0
  44       30      9          1         -1  -5   3     0
  44       32      9          1         -1  -6   3     0
  44       34      9          1         -1  -7   3     3
  44       36      9          1         -1  -1   1     0
  44       38      9          1         -1  -2   2     0
  44       40      9          1         -1  -3   2     0
  44       42      9          1         -1  -3   3     0
  44       44      9          1         -1   0   1     0
  44       46      9          1         -1  -1   4     0
  44       48      9          1         -1   0   4     0
  44       50      9          1         -1   0   5     0
  44       52      9          1         -1  -1   3     0
  44       54      9          1         -1  -1   2     0
  44       56      9          1         -1  -2   3     0
  44       58      9          1         -1  -2   5     0
  44       60      9          1         -1  -1   6     2
  44       62      9          1         -1  -1   5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  45        0      9         -1          1  -2  -3     0
  45        2      9         -1          1  -2  -2     0
  45        4      9         -1          1  -1  -3     0
  45        6      9         -1          1  -2  -4     0
  45        8      9         -1          1   0  -3     0
  45       10      9         -1          1  -1  -5     2
  45       12      9         -1          1  -1  -4     0
  45       14      9         -1          1   0  -2     0
  45       16      9         -1          1  -1  -2     0
  45       18      9         -1          1  -1  -1     0
  45       20      9         -1          1  -2  -1     0
  45       22      9         -1          1  -2   0     0
  45       24      9         -1          1  -1   0     0
  45       26      9         -1          1  -2   1     4
  45       28      9         -1          1  -3   1     0
  45       30      9         -1          1  -4   2     0
  45       32      9         -1          1  -5   2     0
  45       34      9         -1          1  -4   1     0
  45       36      9         -1          1  -5   1     0
  45       38      9         -1          1  -4   0     0
  45       40      9         -1          1  -3   0     0
  45       42      9         -1          1  -3  -1     0
  45       44      9         -1          1  -6   3     0
  45       46      9         -1          1  -3  -4     3
  45       48      9         -1          1  -6   2     0
  45       50      9         -1          1  -6   1     2
  45       52      9         -1          1  -5   0     0
  45       54      9         -1          1  -4  -1     0
  45       56      9         -1          1  -5  -1     2
  45       58      9         -1          1  -3  -3     0
  45       60      9         -1          1  -3  -2     0
  45       62      9         -1          1  -4  -2     0
  46        0      9         -1          1  -3   5     0
  46        2      9         -1          1  -4   6     0
  46        4      9         -1          1  -3   6     0
  46        6      9         -1          1  -4   5     0
  46        8      9         -1          1  -5   5     0
  46       10      9         -1          1  -5   6     2
  46       12      9         -1          1  -6   5     2
  46       14      9         -1          1  -4   4     0
  46       16      9         -1          1  -3   4     0
  46       18      9         -1          1  -3   3     0
  46       20      9         -1          1  -7   4     3
  46       22      9         -1          1  -6   4     0
  46       24      9         -1          1  -5   4     0
  46       26      9         -1          1  -4   3     0
  46       28      9         -1          1  -5   3     0
  46       30      9         -1          1  -3   2     0
  46       32      9         -1          1  -2   2     0
  46       34      9         -1          1  -1   1     0
  46       36      9         -1          1   0   1     0
  46       38      9         -1          1  -1   2     0
  46       40      9         -1          1   0   4     0
  46       42      9         -1          1   0   3     0
  46       44      9         -1          1  -1   4     0
  46       46      9         -1          1   0   5     0
  46       48      9         -1          1  -1   6     2
  46       50      9         -1          1  -1   5     0
  46       52      9         -1          1  -1   3     0
  46       54      9         -1          1  -2   3     0
  46       56      9         -1          1  -2   4     0
  46       58      9         -1          1  -2   5     0
  46       60      9         -1          1  -3   7     3
  46       62      9         -1          1  -2   6     0
  47        0      9         -1          1   3   1     0
  47        2      9         -1          1   2   2     0
  47        4      9         -1          1   3   2     0
  47        6      9         -1          1   4   2     0
  47        8      9         -1          1   1   4     0
  47       10      9         -1          1   3   3     0
  47       12      9         -1          1   4   3     3
  47       14      9         -1          1   2   4     0
  47       16      9         -1          1   1   5     2
  47       18      9         -1          1   2   3     0
  47       20      9         -1          1   1   3     0
  47       22      9         -1          1   1   2     0
  47       24      9         -1          1   2   1     0
  47       26      9         -1          1   1   1     0
  47       28      9         -1          1   0   2     0
  47       30      9         -1          1   3   0     0
  47       32      9         -1          1   3  -1     0
  47       34      9         -1          1   2   0     0
  47       36      9         -1          1   0   0     0
  47       38      9         -1          1   1   0     0
  47       40      9         -1          1   2  -1     0
  47       42      9         -1          1   4  -2     1
  47       44      9         -1          1   4  -2     4
  47       46      9         -1          1   4  -1     0
  47       48      9         -1          1   5  -2     0
  47       50      9         -1          1   6  -2     0
  47       52      9         -1          1   5  -1     2
  47       54      9         -1          1   6  -1     0
  47       56      9         -1          1   4   1     0
  47       58      9         -1          1   4   0     0
  47       60      9         -1          1   5   0     0
  47       62      9         -1          1   5   1     2
  48        0      9         -1          1   2  -4     0
  48        2      9         -1          1   3  -4     0
  48        4      9         -1          1   3  -5     0
  48        6      9         -1          1   4  -4     0
  48        8      9         -1          1   3  -6     0
  48       10      9         -1          1   4  -3     0
  48       12      9         -1          1   5  -4     0
  48       14      9         -1          1   2  -6     0
  48       16      9         -1          1   3  -7     3
  48       18      9         -1          1   4  -6     0
  48       20      9         -1          1   4  -5     0
  48       22      9         -1          1   5  -6     2
  48       24      9         -1          1   5  -5     0
  48       26      9         -1          1   6  -5     2
  48       28      9         -1          1   6  -4     0
  48       30      9         -1          1   5  -3     0
  48       32      9         -1          1   6  -3     0
  48       34      9         -1          1   7  -3     3
  48       36      9         -1          1   1  -1     0
  48       38      9         -1          1   2  -2     0
  48       40      9         -1          1   3  -2     0
  48       42      9         -1          1   3  -3     0
  48       44      9         -1          1   0  -1     0
  48       46      9         -1          1   1  -4     0
  48       48      9         -1          1   0  -4     0
  48       50      9         -1          1   0  -5     0
  48       52      9         -1          1   1  -3     0
  48       54      9         -1          1   1  -2     0
  48       56      9         -1          1   2  -3     0
  48       58      9         -1          1   2  -5     0
  48       60      9         -1          1   1  -6     2
  48       62      9         -1          1   1  -5     0
CHIP  CHANNEL  layer  module_IX  module_IV  IX  IV  TYPE
  49        0      9          0          0  -2  -3     0
  49        2      9          0          0  -2  -2     0
  49        4      9          0          0  -1  -3     0
  49        6      9          0          0  -2  -4     0
  49        8      9          0          0   0  -3     0
  49       10      9          0          0  -1  -5     2
  49       12      9          0          0  -1  -4     0
  49       14      9          0          0   0  -2     0
  49       16      9          0          0  -1  -2     0
  49       18      9          0          0  -1  -1     0
  49       20      9          0          0  -2  -1     0
  49       22      9          0          0  -2   0     0
  49       24      9          0          0  -1   0     0
  49       26      9          0          0  -2   1     4
  49       28      9          0          0  -3   1     0
  49       30      9          0          0  -4   2     0
  49       32      9          0          0  -5   2     0
  49       34      9          0          0  -4   1     0
  49       36      9          0          0  -5   1     0
  49       38      9          0          0  -4   0     0
  49       40      9          0          0  -3   0     0
  49       42      9          0          0  -3  -1     0
  49       44      9          0          0  -6   3     0
  49       46      9          0          0  -3  -4     3
  49       48      9          0          0  -6   2     0
  49       50      9          0          0  -6   1     2
  49       52      9          0          0  -5   0     0
  49       54      9          0          0  -4  -1     0
  49       56      9          0          0  -5  -1     2
  49       58      9          0          0  -3  -3     0
  49       60      9          0          0  -3  -2     0
  49       62      9          0          0  -4  -2     0
  50        0      9          0          0  -3   5     0
  50        2      9          0          0  -4   6     0
  50        4      9          0          0  -3   6     0
  50        6      9          0          0  -4   5     0
  50        8      9          0          0  -5   5     0
  50       10      9          0          0  -5   6     2
  50       12      9          0          0  -6   5     2
  50       14      9          0          0  -4   4     0
  50       16      9          0          0  -3   4     0
  50       18      9          0          0  -3   3     0
  50       20      9          0          0  -7   4     3
  50       22      9          0          0  -6   4     0
  50       24      9          0          0  -5   4     0
  50       26      9          0          0  -4   3     0
  50       28      9          0          0  -5   3     0
  50       30      9          0          0  -3   2     0
  50       32      9          0          0  -2   2     0
  50       34      9          0          0  -1   1     0
  50       36      9          0          0   0   1     0
  50       38      9          0          0  -1   2     0
  50       40      9          0          0   0   4     0
  50       42      9          0          0   0   3     0
  50       44      9          0          0  -1   4     0
  50       46      9          0          0   0   5     0
  50       48      9          0          0  -1   6     2
  50       50      9          0          0  -1   5     0
  50       52      9          0          0  -1   3     0
  50       54      9          0          0  -2   3     0
  50       56      9          0          0  -2   4     0
  50       58      9          0          0  -2   5     0
  50       60      9          0          0  -3   7     3
  50       62      9          0          0  -2   6     0
  51        0      9          0          0   3   1     0
  51        2      9          0          0   2   2     0
  51        4      9          0          0   3   2     0
  51        6      9          0          0   4   2     0
  51        8      9          0          0   1   4     0
  51       10      9          0          0   3   3     0
  51       12      9          0          0   4   3     3
  51       14      9          0          0   2   4     0
  51       16      9          0          0   1   5     2
  51       18      9          0          0   2   3     0
  51       20      9          0          0   1   3     0
  51       22      9          0          0   1   2     0
  51       24      9          0          0   2   1     0
  51       26      9          0          0   1   1     0
  51       28      9          0          0   0   2     0
  51       30      9          0          0   3   0     0
  51       32      9          0          0   3  -1     0
  51       34      9          0          0   2   0     0
  51       36      9          0          0   0   0     0
  51       38      9          0          0   1   0     0
  51       40      9          0          0   2  -1     0
  51       42      9          0          0   4  -2     1
